Txt Path & File Name,String,Date
g-NET Media Inc\NA\33643033\id_33746632.txt,No Match,No
g-NET Media Inc\NA\33643033\id_33746647.txt,No Match,No
g-NET Media Inc\NA\34810345\EA_OVG_EST_30APR15.txt,No Match,No
g-NET Media Inc\NA\34810345\G-NET MEDIA_FE_CO_10286_05.18.15.txt,No Match,No
g-NET Media Inc\NA\34810345\gNET_Change Order_CMS34810345 gnet signature.txt,No Match,No
g-NET Media Inc\NA\34810345\gNET_CO_CMS34810345.txt,No Match,No
g-NET Media Inc\NA\34810345\id_34936476.txt,No Match,No
g-NET Media Inc\NA\34810345\id_34936491.txt,No Match,No
g-NET Media Inc\NA\34810345\id_35062379.txt,No Match,No
g-NET Media Inc\NA\34810345\id_35062394.txt,No Match,No
g-NET Media Inc\NA\36080603\G-NET MEDIA_FE_SOW_11023.txt,No Match,No
g-NET Media Inc\NA\36080603\G-Net_CMS36080603.txt,No Match,No
g-NET Media Inc\NA\36080603\id_36081194.txt,No Match,No
g-NET Media Inc\NA\36080603\id_36082738.txt,No Match,No
g-NET Media Inc\NA\36080603\id_36082739.txt,No Match,No
g-NET Media Inc\NA\36080603\id_36212176.txt,No Match,No
g-NET Media Inc\NA\36080603\id_36212191.txt,No Match,No
g-NET Media Inc\NA\36080603\id_36373996.txt,No Match,No
g-NET Media Inc\NA\36080603\id_36374011.txt,No Match,No
g-NET Media Inc\NA\36080603\id_36374015.txt,No Match,No
g-NET Media Inc\NA\36080603\id_36374030.txt,No Match,No
g-NET Media Inc\NA\37869133\G-NET MEDIA_FE_SOW_11322.txt,No Match,No
g-NET Media Inc\NA\37869133\G-NET_CMS37869133.txt,No Match,No
g-NET Media Inc\NA\37869133\id_37869726.txt,No Match,No
g-NET Media Inc\NA\37869133\id_37871270.txt,No Match,No
g-NET Media Inc\NA\37869133\id_37871271.txt,No Match,No
g-NET Media Inc\NA\37869133\id_37890058.txt,No Match,No
g-NET Media Inc\NA\37869133\id_37890073.txt,No Match,No
g-NET Media Inc\NA\37869133\id_38270603.txt,No Match,No
g-NET Media Inc\NA\37869133\id_38270618.txt,No Match,No
g-NET Media Inc\NA\37938086\G-NET MEDIA_FE_CO_10286_2015-09-22.txt,No Match,No
g-NET Media Inc\NA\37938086\gNETChange_Order-CMS37938086.txt,No Match,No
g-NET Media Inc\NA\37938086\id_38027700.txt,No Match,No
g-NET Media Inc\NA\37938086\id_38027715.txt,No Match,No
g-NET Media Inc\NA\37938086\id_38404274.txt,No Match,No
g-NET Media Inc\NA\37938086\id_38404289.txt,No Match,No
g-NET Media Inc\Nondisclosure-Confidentiality Agreement\2760407\0023BD4F.txt,No Match,No
gamedoctors UG+Arcus Gesellschaft GmbH\NA\7616041\id_7616065.txt,No Match,No
GAMERU INC\NA\42108625\GamerU_MSA-SOW_2016-02-01__PE.txt,Either party may terminate this Agreement ( including the Statement of Work ) if the ,Yes
gametree tv\NA\43511732\Maytal email.txt,No Match,No
gametree tv\NA\43511732\UserAcquisitioViaSmartTV_GameTreeTV 1.txt,No Match,No
GEL COMMUNICATIONS\Statement of Work-Work Order\10330282\Gel Comm MSA 2012-09-26_V2_FE.txt.txt,No Match,No
George Sutty\NA\41734963\NDA.txt,Either Party may terminate this Agreement on thirty ( 30 ) days ' written notice . Ex,Yes
getAbstract Inc\NA\18191899\id_22194059.txt,No Match,No
getAbstract Inc\NA\18191899\id_22194074.txt,No Match,No
getAbstract Inc\NA\18191899\id_22194078.txt,No Match,No
getAbstract Inc\NA\18191899\id_22194093.txt,No Match,No
getAbstract Inc\NA\18191899\W-9 2013.txt,No Match,No
getAbstract Inc\NA\18191899\Zynga Proposal.txt,No Match,No
getAbstract Inc\NA\18191899\Zynga.8797.Seat.Based.Subscription.Agreement.txt,No Match,No
GLANDORE HUMAN CAPITAL SOFTWARE LTD\Service Agreement\62182593\NDA.txt,Either Party may terminate this Agreement on thirty ( 30 ) days ' written notice . Ex,Yes
glispa GmbH\NA\21481522\id_21484105.txt,No Match,No
glispa GmbH\NA\21481522\id_21485712.txt,No Match,No
glispa GmbH\NA\21481522\id_21485713.txt,No Match,No
glispa GmbH\NA\24703901\Glispa.GMBH_9560_FE_IO.txt,Either party may terminate this 10 ( a ) at any time with written notice to the other,Yes
glispa GmbH\NA\24703901\id_24704399.txt,Either party may terminate this 10 ( a ) at any time with written notice to the other,Yes
glispa GmbH\NA\24703901\id_25438402.txt,Either party may terminate this 10 ( a ) at any time with written notice to the other,Yes
glispa GmbH\NA\24703901\id_25438417.txt,Either party may terminate this 10 ( a ) at any time with written notice to the other,Yes
glispa GmbH\NA\28540043\Glispa.GMBH_10018_FE_IO.txt,No Match,No
glispa GmbH\NA\28540043\id_28540541.txt,No Match,No
glispa GmbH\NA\28540043\id_29180597.txt,No Match,No
glispa GmbH\NA\28540043\id_29180612.txt,No Match,No
glispa GmbH\NA\29278654\Glispa.GMBH_10108_FE_IO.txt,No Match,No
glispa GmbH\NA\29278654\id_29279152.txt,No Match,No
glispa GmbH\NA\31971860\Glispa.GMBH_10496_FE_IO.txt,No Match,No
glispa GmbH\NA\31971860\id_31972358.txt,No Match,No
glispa GmbH\NA\33995533\Glispa_10846_FE_IO.txt,No Match,No
glispa GmbH\NA\33995533\id_33996031.txt,No Match,No
glispa GmbH\NA\33995533\id_34611591.txt,No Match,No
glispa GmbH\NA\33995533\id_34611606.txt,No Match,No
glispa GmbH\NA\34974460\id_34990658.txt,No Match,No
glispa GmbH\NA\35617264\Glispa.GMBH_10967_FE_IO.txt,No Match,No
glispa GmbH\NA\35617264\id_35617762.txt,No Match,No
glispa GmbH\NA\35617264\id_35828547.txt,No Match,No
glispa GmbH\NA\35617264\id_35828562.txt,No Match,No
glispa GmbH\NA\35931486\Glispa.GMBH_11000_FE_IO.txt,No Match,No
glispa GmbH\NA\35931486\id_35931984.txt,No Match,No
glispa GmbH\NA\35931486\id_36110034.txt,No Match,No
glispa GmbH\NA\35931486\id_36110049.txt,No Match,No
glispa GmbH\NA\37028159\Glispa.GMBH_11205_FE_IO.txt,No Match,No
glispa GmbH\NA\37028159\id_37032959.txt,No Match,No
glispa GmbH\NA\37028159\id_37527823.txt,No Match,No
glispa GmbH\NA\37028159\id_37527838.txt,No Match,No
glispa GmbH\NA\38149715\Glispa - Zynga IO Sept 2015.txt,No Match,No
glispa GmbH\NA\38149715\Glispa.GMBH_11326_FE_IO.txt,No Match,No
glispa GmbH\NA\38149715\id_38339262.txt,No Match,No
glispa GmbH\NA\38149715\id_38339277.txt,No Match,No
glispa GmbH\NA\38736280\Glispa - Zynga GLOBAL Outbound IO 29 SEPT 2015stamp.txt,No Match,No
glispa GmbH\NA\38736280\Glispa.GMBH_11379_FE_IO.txt,No Match,No
glispa GmbH\NA\38736280\id_38729257.txt,No Match,No
glispa GmbH\NA\38736280\id_38729272.txt,No Match,No
glispa GmbH\NA\39926167\Glispa.GMBH_11555_FE_IO.txt,No Match,No
glispa GmbH\NA\39926167\Glispa_Zynga_IO_5 NOV 2015.txt,No Match,No
glispa GmbH\NA\39926167\id_40075843.txt,No Match,No
glispa GmbH\NA\39926167\id_40075858.txt,No Match,No
glispa GmbH\NA\42736494\Glispa.GMBH_12088_FE_IO.txt,No Match,No
glispa GmbH\NA\42736494\id_42966935.txt,No Match,No
glispa GmbH\NA\42736494\id_42966950.txt,No Match,No
glispa GmbH\NA\42736494\Zynga_Signed IO Glispa.txt,No Match,No
glispa GmbH\NA\45174471\glispa io 2016 .txt,No Match,No
glispa GmbH\NA\45921756\id_45924761.txt,No Match,No
glispa GmbH\NA\45921756\Zynga IO Glispa Q3 2016.txt,No Match,No
glispa GmbH\NA\46219616\Glispa_12678_FE_IO.txt,No Match,No
glispa GmbH\NA\46219616\id_46220121.txt,No Match,No
glispa GmbH\NA\46219616\id_46488176.txt,No Match,No
glispa GmbH\NA\46219616\id_46488191.txt,No Match,No
glispa GmbH\NA\46219616\Zynga IO Glispa Q3 2016.txt,No Match,No
glispa GmbH\NA\46680467\Glispa IO 2016 SPIR  HIR.txt,No Match,No
glispa GmbH\NA\46680467\Glispa.GMBH_12697_FE_IO.txt,No Match,No
glispa GmbH\NA\46680467\id_46680570.txt,No Match,No
glispa GmbH\NA\46680467\id_46680972.txt,No Match,No
glispa GmbH\NA\46680467\id_46719393.txt,No Match,No
glispa GmbH\NA\48805273\Glispa.GMBH_12965_FE_IO.txt,No Match,No
glispa GmbH\NA\48805273\id_48805778.txt,No Match,No
glispa GmbH\NA\48805273\id_49076641.txt,No Match,No
glispa GmbH\NA\48805273\id_49076656.txt,No Match,No
glispa GmbH\NA\51516907\Glispa.GMBH_13453_FE_IO.txt,No Match,No
glispa GmbH\NA\51516907\id_51517010.txt,No Match,No
glispa GmbH\NA\51516907\id_52754895.txt,No Match,No
glispa GmbH\NA\51516907\id_52754910.txt,No Match,No
glispa GmbH\NA\51516907\id_52754912.txt,No Match,No
glispa GmbH\NA\61988469\Glispa GmbH Termination Notice Letter 20180522.txt,No Match,No
glispa GmbH\NA\61988469\id_61988578.txt,No Match,No
glispa GmbH\NA\61988469\id_62177878.txt,No Match,No
glispa GmbH\NA\62731479\id_64049250.txt,No Match,No
glispa GmbH\NA\62731479\id_64049265.txt,No Match,No
glispa GmbH\NA\62731479\MARKETCOM TECHNOLOGY_FE_IO_14777.txt,No Match,No
glispa GmbH\NA\62731479\Zynga - MCT IO 4.7.2018.txt,No Match,No
glispa GmbH\Nondisclosure-Confidentiality Agreement\20674596\Glispa_NDA_2013-12-17_signedglispa.txt,No Match,No
glispa GmbH\Nondisclosure-Confidentiality Agreement\20674596\id_20674979.txt,No Match,No
glispa GmbH\Nondisclosure-Confidentiality Agreement\20674596\id_20676586.txt,No Match,No
glispa GmbH\Nondisclosure-Confidentiality Agreement\20674596\id_20676587.txt,No Match,No
glispa GmbH\Nondisclosure-Confidentiality Agreement\20674596\id_20695776.txt,No Match,No
glispa GmbH\Nondisclosure-Confidentiality Agreement\20674596\id_20695791.txt,No Match,No
gloops International Inc\Nondisclosure-Confidentiality Agreement\7401697\0002DEBF.txt,No Match,No
gloops International Inc\Nondisclosure-Confidentiality Agreement\7401697\id_33742923.txt,No Match,No
gloops International Inc\Nondisclosure-Confidentiality Agreement\7401697\id_7401794.txt,No Match,No
goodXgames inc\Nondisclosure-Confidentiality Agreement\25032426\goodXgames Inc.-NDA 2014-03-20.txt,No Match,No
goodXgames inc\Nondisclosure-Confidentiality Agreement\25032426\id_25039329.txt,No Match,No
goodXgames inc\Nondisclosure-Confidentiality Agreement\25032426\id_33489231.txt,No Match,No
Gordon Communications Inc\NA\43195720\NDA.txt,Either Party may terminate this Agreement on thirty ( 30 ) days ' written notice . Ex,Yes
Graphics Software Labs\NA\42104188\NDA.txt,Either Party may terminate this Agreement on thirty ( 30 ) days ' written notice . Ex,Yes
Great-West Life\NA\56118270\CA_GREAT.WEST.LIFE.ASSURANCE.COMPANY_RRSP_MasterAgreement_2017-10.txt.pdf,No Match,No
Gulen Ayva Interaktif Medya Ajansi LTD STI\Nondisclosure-Confidentiality Agreement\14947217\NDA.txt,Either Party may terminate this Agreement on thirty ( 30 ) days ' written notice . Ex,Yes
gumi America\Nondisclosure-Confidentiality Agreement\34623274\gumi America -NDA- 2015-04-30.txt,No Match,No
gumi America\Nondisclosure-Confidentiality Agreement\34623274\id_34623377.txt,No Match,No
gumi America\Nondisclosure-Confidentiality Agreement\34623274\id_34625475.txt,No Match,No
Hang My Ads\Addendum\62591182\FORM_-_GRAM_GAMES_DATA_PROCESSOR_ADDENDUM_FOR_C2P_HANGMYADS_120618 1.txt.pdf,No Match,No
Harman Connected Services Corporation India Pvt Ltd\NA\60537646\NDA.txt,Either Party may terminate this Agreement on thirty ( 30 ) days ' written notice . Ex,Yes
HB Studios\Nondisclosure-Confidentiality Agreement\21423609\HB_Studios_Zynga_NDA.txt.pdf,No Match,No
HEROIC LABS\Service Agreement\63327055\SIGNED_HEROIC_SERVICES_AGREEMENT_-_GRAM_GAMES_LIMITED_2018-06-26.txt 1.pdf,No Match,No
heyZap\Insertion Order\7436431\0002DF64.txt,Either party may terminate this 10 ( a ) at any time with written notice to the other,Yes
heyZap\Nondisclosure-Confidentiality Agreement\2780287\0023BD8F.txt,No Match,No
hi5 Networks Inc\Nondisclosure-Confidentiality Agreement\2780613\0023BD90.txt,No Match,No
Holiday Inn Chicago Ohare\NA\65566324\Zynga.txt,either party may terminate this Agreement for convenience during the initial Term . i,Yes
How Funworks LLC\NA\55810451\NDA.txt,Either Party may terminate this Agreement on thirty ( 30 ) days ' written notice . Ex,Yes
How Funworks LLC\NA\62095878\NDA.txt,Either Party may terminate this Agreement on thirty ( 30 ) days ' written notice . Ex,Yes
i-mobile\Nondisclosure-Confidentiality Agreement\24057477\i-mobile Co. Ltd.-NDA 2014-04-09.txt,No Match,No
i-mobile\Nondisclosure-Confidentiality Agreement\24057477\id_24057863.txt,No Match,No
i-mobile\Nondisclosure-Confidentiality Agreement\24057477\id_24059617.txt,No Match,No
i-mobile\Nondisclosure-Confidentiality Agreement\24057477\id_24059618.txt,No Match,No
i-mobile\Nondisclosure-Confidentiality Agreement\24057477\id_24160747.txt,No Match,No
i-mobile\Nondisclosure-Confidentiality Agreement\24057477\id_24284116.txt,No Match,No
iBILLBOARD Poland Sp\Nondisclosure-Confidentiality Agreement\13093239\iBillboard_NDA.txt,No Match,No
iBILLBOARD Poland Sp\Nondisclosure-Confidentiality Agreement\13093239\id_13095442.txt,No Match,No
iBILLBOARD Poland Sp\Nondisclosure-Confidentiality Agreement\13093239\id_33877555.txt,No Match,No
iCall Services Inc\NA\48738168\id_48738192.txt,No Match,No
iCall Services Inc\NA\48738168\id_51245094.txt,No Match,No
iCall Services Inc\NA\48738168\Mutual NDA iCall Services Inc.txt,No Match,No
iCall Services Inc\NA\48738168\Zynga Services Provider Application_iCall.txt,No Match,No
iCars Inc\NA\39327984\iCars.FE.Service Agreement.txt,Either party may terminate this Agreement upon written notice with cause due to a bre,Yes
iCars Inc\NA\39327984\id_39948471.txt,Either party may terminate this Agreement upon written notice with cause due to a bre,Yes
iCars Inc\NA\39327984\id_39948486.txt,Either party may terminate this Agreement upon written notice with cause due to a bre,Yes
iCars Inc\NA\39327984\id_40293334.txt,Either party may terminate this Agreement upon written notice with cause due to a bre,Yes
iCars Inc\NA\39327984\id_40293349.txt,Either party may terminate this Agreement upon written notice with cause due to a bre,Yes
iCommute dba Ridepal\Master Services Agreement\41879344\Bauer_s_iCommute_RidePal_11382_FE_GSA_ 2.txt,Either party may terminate this Agreement and any SOW issued hereunder upon written n,Yes
iCommute dba Ridepal\NA\38724478\Bauers iCommute_RidePal_11382_FE_CS_SOW.txt,No Match,No
iCommute dba Ridepal\NA\38724478\Bauers iCommute_RidePal_11382_FE_GSA_.txt,Either party may terminate this Agreement and any SOW issued hereunder upon written n,Yes
iCommute dba Ridepal\NA\38724478\id_38725071.txt,No Match,No
iCommute dba Ridepal\NA\38724478\id_39676058.txt,No Match,No
iCommute dba Ridepal\NA\38724478\id_39676059.txt,No Match,No
iCommute dba Ridepal RIDEPAL\Amendment\41877196\2016 Zynga Holiday Schedule_final.txt,No Match,No
iCommute dba Ridepal RIDEPAL\Amendment\41877196\Bauers iCommute_RidePal_11429_FE_AMENDMENT_2.txt,No Match,No
iCommute dba Ridepal RIDEPAL\Amendment\41877196\iCommute Inc  Amendment No  2 to GSA 020216-final.txt,No Match,No
iCommute dba Ridepal RIDEPAL\Amendment\41877196\id_41877299.txt,No Match,No
iCommute dba Ridepal RIDEPAL\Amendment\41877196\id_42197618.txt,No Match,No
iCommute dba Ridepal RIDEPAL\Amendment\41877196\id_42440843.txt,No Match,No
iCommute dba Ridepal RIDEPAL\Amendment\41877196\id_45524473.txt,No Match,No
iCommute dba Ridepal RIDEPAL\Amendment\41877196\id_45524488.txt,No Match,No
iCommute dba Ridepal RIDEPAL\Amendment\41877196\id_45576352.txt,No Match,No
iCommute dba Ridepal RIDEPAL\Amendment\41877196\id_45576367.txt,No Match,No
iCrossing\Nondisclosure-Confidentiality Agreement\2795113\0023BDC0.txt,No Match,No
iCrossing Inc\Nondisclosure-Confidentiality Agreement\2794787\0023BDBF.txt,No Match,No
iCrossing Inc\Service Agreement\1749997\0020E7D1.txt,Either Party may terminate this Agreement upon thirty ( 30 ) days prior written notic,Yes
IDC RESEARCH INC\NA\17044516\IDC_Terms_of_Service.txt.txt,No Match,No
iDreamSky\NA\37424978\FVHS_termsheet_final_iDSsigned.txt,No Match,No
iDreamSky\NA\37424978\iDreamSky Zynga Pub Agmt FE.txt,No Match,No
iDreamSky\NA\37424978\iDreamSky Zynga Termsheet FINAL stamped.txt,No Match,No
iDreamSky\Notices\53718347\iDreamsky Notice of Termination signed.txt,No Match,No
iDreamSky\Notices\53718347\iDreamSky_Zynga_Pub_Agmt_FE.txt,No Match,No
iDreamSky\Notices\53718347\id_53718456.txt,No Match,No
iDreamSky\Notices\53718347\id_53720105.txt,No Match,No
iDreamSky\Notices\53718347\id_53720522.txt,No Match,No
iEnergizer Holdings Limited+Granada Services Private Limited\Corporate Domestic\1752277\0020E7D9.txt,No Match,No
iFun4all Ltd\Nondisclosure-Confidentiality Agreement\7456498\0002DFA2.txt,No Match,No
iFun4all Ltd\Nondisclosure-Confidentiality Agreement\7456498\id_33760515.txt,No Match,No
iFun4all Ltd\Nondisclosure-Confidentiality Agreement\7456498\id_7456595.txt,No Match,No
iHeartMedia + Entertainment Inc\NA\29645488\id_29794092.txt,No Match,No
iHeartMedia + Entertainment Inc\NA\29645488\id_29794107.txt,No Match,No
iHeartMedia + Entertainment Inc\NA\29645488\IHEARTMEDIAENTERTAINMENT_10082_FE_AGREEMENT.txt,No Match,No
iHeartMedia + Entertainment Inc\NA\29645488\IHM-Zynga - Advertising Partnership Agr  Media Plan - 10 21 2014.txt,No Match,No
iLogos Europe UG\NA\60365838\id_60948098.txt,No Match,No
iLogos Europe UG\NA\60365838\id_60948113.txt,No Match,No
iLogos Europe UG\NA\60365838\id_60961548.txt,No Match,No
iLogos Europe UG\NA\60365838\id_61152065.txt,No Match,No
iLogos Europe UG\NA\60365838\id_61152080.txt,No Match,No
iLogos Europe UG\NA\60365838\id_61152084.txt,No Match,No
iLogos Europe UG\NA\60365838\id_61152099.txt,No Match,No
iLogos Europe UG\NA\60365838\iLogos Europe UG Master Development and Work Order Agreement 20180410.txt,No Match,No
iLogos Europe UG\NA\60365838\ILOGOS MATCH US WORK ORDER 540.txt,No Match,No
iLogos Europe UG\NA\60365838\ILOGOS_EUROPE_UG_FE_MDA.txt,No Match,No
iLogos Europe UG\NA\60365838\NDA ILOGOS.txt,No Match,No
iLogos Europe UG\NA\60365838\Zynga Services Provider Application - iLogos.txt,No Match,No
iLogos Europe UG\NA\65996978\id_65997087.txt,No Match,No
iLogos Europe UG\NA\65996978\id_66012578.txt,No Match,No
iLogos Europe UG\NA\65996978\iLogos Europe UG Work Order 2 20181023.txt,No Match,No
iLogos Europe UG\NA\65996978\iLogos_GramGames_WO_Phase2_signed.txt,No Match,No
iLogos Europe UG\NA\69169664\id_69169873.txt,No Match,No
iLogos Europe UG\NA\69169664\id_69170800.txt,No Match,No
iLogos Europe UG\NA\69169664\id_69208490.txt,No Match,No
iLogos Europe UG\NA\69169664\iLogos Europe UG Work Order 4 20190205.txt,No Match,No
iLogos Europe UG\NA\69410915\id_69411534.txt,No Match,No
iLogos Europe UG\NA\69410915\id_69803158.txt,No Match,No
iLogos Europe UG\NA\69410915\id_69803173.txt,No Match,No
iLogos Europe UG\NA\69410915\ILOGOS_EUROPE_UG_FE_Amendment.txt,No Match,No
iLogos Europe UG\Nondisclosure-Confidentiality Agreement\36261463\id_36261566.txt,No Match,No
iLogos Europe UG\Nondisclosure-Confidentiality Agreement\36261463\id_36263666.txt,No Match,No
iLok\NA\63238833\ILOK.COM_-_ZERO_DOWNTIME_TERMS.txt,No Match,No
iMediapp\Nondisclosure-Confidentiality Agreement\21564254\id_21564637.txt,No Match,No
iMediapp\Nondisclosure-Confidentiality Agreement\21564254\id_21566244.txt,No Match,No
iMediapp\Nondisclosure-Confidentiality Agreement\21564254\id_21566245.txt,No Match,No
iMediapp\Nondisclosure-Confidentiality Agreement\21564254\id_21729380.txt,No Match,No
iMediapp\Nondisclosure-Confidentiality Agreement\21564254\id_21729395.txt,No Match,No
iMediapp\Nondisclosure-Confidentiality Agreement\21564254\Print.txt,Either party may terminate this Agreement ( including the such breach Statement withi,Yes
